"ID","year","month","count","Country","Region","x","y","trap_type","genus","species","life_stage","prov_code","prov_name","temperature_c","precip_mm","precip_anomaly_mm"
4942,2011,9,3,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.84365234375,104.979704599828,-42.4074217277978
4942,2012,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.163720703125,144.877217710018,-13.6597737769729
4942,2012,7,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.8578125,135.776032693684,-11.2484726456127
4942,2012,8,9,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.280908203125,177.889083977789,33.7890740982922
4942,2012,9,1,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.249658203125,102.491486351937,-44.8956399756883
4942,2013,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.260400390625,300.306728109717,141.769736622726
4942,2013,7,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.41005859375,121.010052971542,-26.0144523677549
4942,2013,8,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.788720703125,89.4406323786825,-54.659377500814
4942,2013,9,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.6849609375,108.239276567474,-39.1478497601513
4942,2014,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.467431640625,90.6103120651096,-67.9266794218815
4942,2014,7,4,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.197412109375,131.957503035665,-15.0670023036323
4942,2014,8,15,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.85634765625,226.716902572662,82.6168926931652
4942,2014,9,5,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.91201171875,204.191777389497,56.8046510618712
4942,2015,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.295556640625,149.899443611503,-8.63754787548845
4942,2015,7,12,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.876123046875,127.552365884185,-19.472139455112
4942,2015,8,18,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",22.0267578125,107.23752505146,-36.8624848280368
4942,2015,9,3,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.401025390625,88.813770795241,-58.5733555323843
4942,2016,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.493798828125,216.046339832246,57.5093483452552
4942,2016,7,8,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.793359375,162.86117490381,15.8366695645132
4942,2016,8,16,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.171044921875,124.676814302802,-19.4231955766944
4942,2016,9,9,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.10927734375,119.118692120537,-28.2684342070882
4942,2017,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.00185546875,101.923615438864,-56.6133760481275
4942,2017,7,8,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.99892578125,187.569265253842,40.5447599145451
4942,2017,8,22,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.8421875,150.88675962761,6.78674974811398
4942,2017,9,9,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.394677734375,158.798640593886,11.411514266261
4942,2018,6,5,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.46279296875,165.396818891168,6.85982740417654
4942,2018,7,30,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.182763671875,125.048719346523,-21.9757859927735
4942,2018,8,60,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.95107421875,136.068127118051,-8.03188276144542
4942,2018,9,37,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.65078125,139.410955831409,-7.97617049621684
4942,2019,6,4,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",10.59755859375,215.912465006113,57.375473519122
4942,2019,7,16,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.72548828125,102.34106797725,-44.6834373620472
4942,2019,8,40,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.187646484375,131.779816467315,-12.3201934121815
4942,2019,9,9,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.02578125,135.329823475331,-12.0573028522943
4942,2020,6,0,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.05703125,151.466965675354,-7.07002581163709
4942,2020,7,7,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.523583984375,221.70776501298,74.6832596736827
4942,2020,8,20,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.15224609375,135.362144559622,-8.73786531987466
4942,2020,9,15,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.580712890625,294.110722839832,146.723596512207
4942,2021,6,1,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.6234375,200.844430364668,42.3074388776773
4942,2021,7,20,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.035546875,73.7522752024233,-73.2722301368735
4942,2021,8,46,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.101708984375,262.142297811806,118.04228793231
4942,2021,9,6,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.421044921875,156.388431787491,9.00130545986551
4942,2022,6,10,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.131494140625,141.38470729813,-17.1522841888613
4942,2022,7,14,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.372705078125,144.578791223466,-2.44571411583041
4942,2022,8,35,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",21.302392578125,113.96716744639,-30.1328424331067
4942,2022,9,13,"Italy","Autonomous Province of Trento",11,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.062158203125,165.938915219158,18.5517888915326
4943,2010,7,99,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.773583984375,208.885660395026,65.1237589772791
4943,2010,8,44,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.091455078125,74.4781573303044,-63.643938811895
4943,2010,9,37,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.7162109375,176.390361506492,36.8485251840736
4943,2011,6,3,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.4369140625,99.5096100959927,-60.6551778536024
4943,2011,7,9,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.602685546875,186.528204940259,42.7663035225123
4943,2011,8,12,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.33486328125,148.811786435544,10.6896902933451
4943,2011,9,17,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.69521484375,97.1263307146728,-42.4155056077455
4943,2012,6,1,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.925439453125,140.389509499073,-19.7752784505221
4943,2012,7,2,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.758203125,121.888895519078,-21.8730058986694
4943,2012,8,6,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.030908203125,166.400504764169,28.27840862197
4943,2012,9,2,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.099267578125,88.5899844579399,-50.9518518644784
4943,2013,6,0,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",9.94399414062502,319.821445271373,159.656657321778
4943,2013,7,7,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.05263671875,126.49919372052,-17.2627076972276
4943,2013,8,11,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.616845703125,98.1171762105078,-40.0049199316917
4943,2013,9,15,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.4798828125,97.1749855671078,-42.3668507553105
4943,2014,6,1,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.043603515625,96.3974462356418,-63.7673417139532
4943,2014,7,17,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.916162109375,133.499773219228,-10.2621281985193
4943,2014,8,26,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.65712890625,236.129079479724,98.0069833375248
4943,2014,9,36,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.80849609375,188.431445043534,48.8896087211158
4943,2015,6,0,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.053369140625,139.325266703963,-20.8395212456318
4943,2015,7,21,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.624169921875,126.453777775168,-17.3081236425787
4943,2015,8,25,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.8685546875,104.494087165222,-33.6280089769778
4943,2015,9,5,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.082666015625,94.0458888653666,-45.4959474570517
4943,2016,6,1,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.114892578125,227.531454525888,67.3666665762929
4943,2016,7,10,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.516015625,164.193562231958,20.4316608142108
4943,2016,8,19,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.889794921875,113.822242245078,-24.2998538971213
4943,2016,9,7,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.91982421875,114.89544226788,-24.6463940545384
4943,2017,6,2,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.68935546875,97.5608609151095,-62.6039270344856
4943,2017,7,26,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.88369140625,172.784482128918,29.022580711171
4943,2017,8,50,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.65859375,136.609241832048,-1.51285431015171
4943,2017,9,22,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.265771484375,154.480462893844,14.9386265714254
4943,2018,6,4,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.07998046875,191.790686920285,31.6258989706901
4943,2018,7,23,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.878076171875,129.410438239574,-14.3514631781727
4943,2018,8,47,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.80263671875,133.731885813177,-4.39021032902278
4943,2018,9,30,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.422265625,140.437377616763,0.895541294344838
4943,2020,6,4,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.79140625,140.335232019424,-19.8295559301706
4943,2020,7,30,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.306787109375,221.552643924952,77.7907425072044
4943,2020,8,43,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.07412109375,129.385616630316,-8.73647951188363
4943,2020,9,33,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.467431640625,269.376359879971,129.834523557552
4943,2021,6,5,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",10.375390625,191.542656160891,31.377868211296
4943,2021,7,22,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.8265625,69.9793011881411,-73.782600229606
4943,2021,8,47,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.890771484375,244.837251491845,106.715155349645
4943,2021,9,9,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.233544921875,143.265523016453,3.72368669403451
4943,2022,6,6,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.992822265625,137.488508131355,-22.67627981824
4943,2022,7,20,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.304345703125,124.019435606897,-19.7424658108503
4943,2022,8,34,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.116845703125,100.286009022966,-37.8360871192334
4943,2022,9,24,"Italy","Autonomous Province of Trento",11.1,45.9,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.798486328125,159.519852604717,19.9780162822987
5171,2014,6,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.930322265625,85.0439833011478,-66.0291123370241
5171,2014,7,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.683740234375,131.117748096585,-13.175933189424
5171,2014,8,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.30947265625,244.910006411374,108.839154077162
5171,2014,9,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.45107421875,191.319930832833,51.3029933374907
5171,2015,6,124,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.647119140625,145.384019240737,-5.68907639743495
5171,2015,7,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.272607421875,130.876740440726,-13.416940845283
5171,2015,8,26,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",22.6341796875,85.1900128182024,-50.8808395160096
5171,2015,9,0,"Italy","Autonomous Province of Trento",10.8,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",21.059228515625,85.229147458449,-54.7877900368933
5172,2020,6,9,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.672265625,148.712441325188,-4.42818084931267
5172,2020,7,6,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.254052734375,206.792447715998,64.0674116688647
5172,2020,8,0,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.15029296875,121.662970632315,-12.9287796527413
5172,2020,9,7,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.623681640625,285.149626433849,146.8680999907
5172,2021,6,0,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.285546875,197.008513845503,43.867891671003
5172,2021,7,3,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.773828125,62.6282603479922,-80.0967756991408
5172,2021,8,3,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.006005859375,243.418415077031,108.826664791975
5172,2021,9,0,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.436669921875,140.871770679951,2.59024423680134
5172,2022,6,0,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.893212890625,119.20323362574,-33.9373885487605
5172,2022,7,1,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.157861328125,135.271972976625,-7.45306307050799
5172,2022,8,48,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",21.179345703125,105.348827550188,-29.2429227348683
5172,2022,9,20,"Italy","Autonomous Province of Trento",10.9,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.017236328125,157.987841870636,19.7063154274864
5173,2010,6,2,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.051416015625,192.653612233698,34.4709751495559
5173,2010,7,28,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.693505859375,209.045251831412,65.0223618971982
5173,2010,8,21,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.060205078125,86.3646944053471,-49.2477849225647
5173,2010,9,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.7416015625,182.364810723811,44.2647591366299
5173,2011,6,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.2806640625,92.1592845115811,-66.0233525725614
5173,2011,7,3,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.581201171875,184.313147328794,40.2902573945799
5173,2011,8,12,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.36611328125,143.180324696004,7.56784536809261
5173,2011,9,18,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.81826171875,79.5358079485595,-58.5642436386219
5173,2012,6,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.702783203125,147.413246333599,-10.7693907505434
5173,2012,7,4,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.703515625,123.931844718754,-20.0910452154598
5173,2012,8,22,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.148095703125,155.897004064173,20.2845247362607
5173,2012,9,14,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.259423828125,85.7042702846229,-52.3957813025585
5173,2013,6,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",9.82875976562502,306.506602093577,148.323965009435
5173,2013,7,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",14.92763671875,121.143716387451,-22.8791735467634
5173,2013,8,19,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.693017578125,84.38566676341,-51.2268125645018
5173,2013,9,5,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.5853515625,106.30145506002,-31.7985965271614
5173,2014,6,7,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.024072265625,89.2009453382343,-68.9816917459081
5173,2014,7,29,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.931787109375,124.447541311383,-19.5753486228309
5173,2014,8,31,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.67470703125,244.199317879975,108.586838552063
5173,2014,9,6,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.88662109375,182.574096601456,44.474045014275
5173,2015,6,6,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.992822265625,136.039515957236,-22.1431211269062
5173,2015,7,24,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.544091796875,125.851174816489,-18.1717151177249
5173,2015,8,34,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",20.9486328125,84.3338144477457,-51.2786648801661
5173,2015,9,12,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.205712890625,84.6708978060633,-53.4291537811181
5173,2016,6,2,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",11.032861328125,219.624034129083,61.4413970449407
5173,2016,7,32,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.445703125,170.730999670923,26.7081097367086
5173,2016,8,44,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.001123046875,103.90586219728,-31.7066171306319
5173,2016,9,36,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.99990234375,117.226833244786,-20.8732183423958
5173,2017,6,12,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.62490234375,102.190152509138,-55.9924845750045
5173,2017,7,41,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.89931640625,181.878064759076,37.8551748248615
5173,2017,8,79,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.68203125,131.911352742463,-3.70112658544843
5173,2017,9,30,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.457177734375,151.84142254293,13.7413709557482
5173,2018,6,8,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.93935546875,180.558944121003,22.3763070368607
5173,2018,7,32,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",16.751123046875,126.122497022152,-17.9003929120622
5173,2018,8,57,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.79482421875,130.99283631891,-4.61964300900166
5173,2018,9,29,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.475,132.180733606219,-5.91931798096215
5173,2019,6,13,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",9.27529296875002,222.682137042284,64.4994999581416
5173,2019,7,27,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.62197265625,99.3238063529134,-44.6990835813007
5173,2019,8,67,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.209130859375,116.193864960223,-19.4186143676883
5173,2019,9,18,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.023828125,123.031701426953,-15.0683501602284
5173,2020,6,2,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",12.523828125,153.435736894608,-4.7469001895349
5173,2020,7,12,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",15.125146484375,218.368861824274,74.34597189006
5173,2020,8,28,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.03310546875,126.292493194342,-9.31998613357013
5173,2020,9,12,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.471337890625,292.590953409672,154.49090182249
5173,2021,6,0,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",10.125390625,207.228385843337,49.0457487591941
5173,2021,7,15,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.61171875,67.3404545523226,-76.6824353818915
5173,2021,8,35,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.814599609375,256.912258453667,121.299779125755
5173,2021,9,4,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",17.210107421875,144.70237493515,6.60232334796871
5173,2022,6,9,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",13.809228515625,123.190203215927,-34.9924338682156
5173,2022,7,10,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.128564453125,136.411688290536,-7.6112016436777
5173,2022,8,23,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",19.927392578125,111.009853193536,-24.6026261343754
5173,2022,9,14,"Italy","Autonomous Province of Trento",11,45.8,"ovitrap","Aedes","albopictus","eggs",22,"Trento",18.693017578125,156.026923563331,17.9268719761499
5403,2012,6,0,"Italy","Autonomous Province of Trento",10.9,45.7,"ovitrap","Aedes","albopictus","eggs",23,"Verona",12.636376953125,146.716184914112,0.256279100930044
